Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-08-07 00:00:00-04:00,106.169998,106.940002,106.169998,106.800003,7183400,0.000000,0.000000
2013-08-08 00:00:00-04:00,106.980003,107.599998,106.790001,107.089996,5510900,0.000000,0.000000
2013-08-09 00:00:00-04:00,106.599998,107.269997,106.480003,107.260002,3623400,0.000000,0.000000
2013-08-12 00:00:00-04:00,107.610001,107.629997,106.470001,106.529999,7562800,0.000000,0.000000
2013-08-13 00:00:00-04:00,105.330002,105.360001,104.800003,104.989998,11485600,0.000000,0.000000
2013-08-14 00:00:00-04:00,104.940002,105.360001,104.870003,105.150002,6431600,0.000000,0.000000
2013-08-15 00:00:00-04:00,104.099998,104.629997,103.690002,103.730003,11846300,0.000000,0.000000
2013-08-16 00:00:00-04:00,103.959999,103.970001,102.669998,103.370003,10175900,0.000000,0.000000
2013-08-19 00:00:00-04:00,102.930000,103.010002,102.209999,102.470001,9022000,0.000000,0.000000
2013-08-20 00:00:00-04:00,102.889999,103.360001,102.849998,103.260002,10050100,0.000000,0.000000
2013-08-21 00:00:00-04:00,102.769997,103.199997,102.110001,102.129997,13248800,0.000000,0.000000
2013-08-22 00:00:00-04:00,102.459999,103.230003,102.239998,103.169998,8751200,0.000000,0.000000
2013-08-23 00:00:00-04:00,103.010002,104.389999,102.739998,104.290001,17441200,0.000000,0.000000
2013-08-26 00:00:00-04:00,104.559998,104.889999,104.330002,104.809998,5879100,0.000000,0.000000
2013-08-27 00:00:00-04:00,105.290001,106.250000,105.040001,106.129997,11573300,0.000000,0.000000
2013-08-28 00:00:00-04:00,105.410004,105.570000,104.940002,105.269997,7497900,0.000000,0.000000
2013-08-29 00:00:00-04:00,104.879997,106.309998,104.790001,106.110001,6672400,0.000000,0.000000
2013-08-30 00:00:00-04:00,106.019997,106.680000,105.739998,105.989998,8987600,0.000000,0.000000
2013-09-03 00:00:00-04:00,104.589996,104.669998,103.510002,104.220001,12084300,0.279000,0.000000
2013-09-04 00:00:00-04:00,104.449997,104.650002,103.949997,103.989998,4579600,0.000000,0.000000
2013-09-05 00:00:00-04:00,103.470001,103.599998,102.529999,102.540001,12290600,0.000000,0.000000
2013-09-06 00:00:00-04:00,103.250000,103.820000,102.809998,103.050003,9478400,0.000000,0.000000
2013-09-09 00:00:00-04:00,103.800003,103.809998,103.080002,103.099998,6874900,0.000000,0.000000
2013-09-10 00:00:00-04:00,102.730003,103.339996,102.360001,102.379997,8069000,0.000000,0.000000
2013-09-11 00:00:00-04:00,102.919998,103.309998,102.190002,103.290001,8962400,0.000000,0.000000
2013-09-12 00:00:00-04:00,103.849998,104.000000,103.059998,103.150002,6254400,0.000000,0.000000
2013-09-13 00:00:00-04:00,103.510002,103.830002,103.230003,103.550003,6106200,0.000000,0.000000
2013-09-16 00:00:00-04:00,104.330002,104.410004,102.849998,102.860001,8231600,0.000000,0.000000
2013-09-17 00:00:00-04:00,103.370003,103.739998,102.970001,103.709999,8795300,0.000000,0.000000
2013-09-18 00:00:00-04:00,103.629997,105.550003,102.980003,104.989998,19749200,0.000000,0.000000
2013-09-19 00:00:00-04:00,105.050003,105.089996,104.160004,104.370003,11627800,0.000000,0.000000
2013-09-20 00:00:00-04:00,104.690002,105.180000,104.449997,104.919998,8421000,0.000000,0.000000
2013-09-23 00:00:00-04:00,105.209999,105.730003,105.110001,105.690002,10242100,0.000000,0.000000
2013-09-24 00:00:00-04:00,105.989998,106.839996,105.839996,106.830002,11446600,0.000000,0.000000
2013-09-25 00:00:00-04:00,106.540001,107.279999,106.389999,107.050003,8130900,0.000000,0.000000
2013-09-26 00:00:00-04:00,106.480003,106.620003,106.190002,106.300003,5117100,0.000000,0.000000
2013-09-27 00:00:00-04:00,106.290001,106.820000,106.250000,106.559998,6460000,0.000000,0.000000
2013-09-30 00:00:00-04:00,106.660004,106.900002,106.180000,106.400002,8438800,0.000000,0.000000
2013-10-01 00:00:00-04:00,105.900002,106.029999,105.529999,105.800003,7592500,0.278000,0.000000
2013-10-02 00:00:00-04:00,105.930000,106.480003,105.760002,105.959999,5967200,0.000000,0.000000
2013-10-03 00:00:00-04:00,105.750000,106.410004,105.699997,105.790001,6648900,0.000000,0.000000
2013-10-04 00:00:00-04:00,105.669998,105.779999,105.349998,105.709999,5545300,0.000000,0.000000
2013-10-07 00:00:00-04:00,106.199997,106.360001,105.980003,106.139999,5761100,0.000000,0.000000
2013-10-08 00:00:00-04:00,105.980003,106.510002,105.830002,106.169998,5904000,0.000000,0.000000
2013-10-09 00:00:00-04:00,105.870003,105.940002,105.300003,105.320000,8439000,0.000000,0.000000
2013-10-10 00:00:00-04:00,104.800003,105.529999,104.510002,105.489998,9944100,0.000000,0.000000
2013-10-11 00:00:00-04:00,106.160004,106.230003,105.410004,105.459999,6500800,0.000000,0.000000
2013-10-14 00:00:00-04:00,105.389999,105.639999,104.330002,104.610001,4205600,0.000000,0.000000
2013-10-15 00:00:00-04:00,105.150002,105.300003,104.529999,104.540001,8291000,0.000000,0.000000
2013-10-16 00:00:00-04:00,104.470001,105.860001,104.269997,105.849998,14460200,0.000000,0.000000
2013-10-17 00:00:00-04:00,106.519997,107.120003,106.290001,106.809998,11303400,0.000000,0.000000
2013-10-18 00:00:00-04:00,107.110001,107.480003,106.980003,107.040001,9487800,0.000000,0.000000
2013-10-21 00:00:00-04:00,106.910004,106.919998,106.459999,106.699997,6161600,0.000000,0.000000
2013-10-22 00:00:00-04:00,107.599998,108.120003,107.559998,107.889999,9708500,0.000000,0.000000
